cust_id,status,category,payment_method,E Mail,respond_to_discount,total_spent,total_discount_received,no_of_transactions,days_till_last_interaction,years_of_stay,age_binned_Children,age_binned_Younger_Age,age_binned_Middle_Age,age_binned_Old_age,Gender_F,Gender_M,Region_Midwest,Region_Northeast,Region_South,Region_West,cluster
7584,complete,Appliances,Easypay,verona.viveiros@hotmail.com,1,9310.24,2304.36,33,180,5,0,1,0,0,1,0,0,0,1,0,3
7585,complete,Beauty & Grooming,Easypay,santos.greenstein@ibm.com,1,499.04,124.76,2,374,10,0,0,0,1,1,0,0,1,0,0,1
7607,complete,Mobiles & Tablets,Easypay,caryn.nourse@aol.com,1,60477.96,13384.94,15,366,23,0,0,0,1,1,0,0,0,0,1,4
7627,complete,Appliances,Payaxis,maryanna.mcnett@charter.net,1,3179.26,667.44,9,238,11,0,0,1,0,1,0,0,0,0,1,1
7640,complete,Appliances,jazzvoucher,ardis.claytor@gmail.com,1,597.721,328.779,5,196,8,0,0,1,0,1,0,0,0,1,0,1
7653,complete,Beauty & Grooming,Easypay,rory.hickman@comcast.net,1,7997.28678,1639.90922,65,187,37,0,1,0,0,0,1,0,0,0,1,3
7656,complete,Superstore,Easypay,jody.risk@apple.com,1,1223.99,160.21,17,157,5,0,1,0,0,0,1,0,0,0,1,1
7669,complete,Women's Fashion,cod,leonora.courtois@yahoo.com,1,2636.475,42,18,177,17,0,1,0,0,1,0,1,0,0,0,1
7673,complete,Mobiles & Tablets,easypay_voucher,willis.belote@hotmail.com,1,13524.8112,2535.7528,4,369,13,0,0,1,0,0,1,0,1,0,0,3
7685,complete,Appliances,Easypay,sammy.noyes@gmail.com,1,2176.7725,555.2025,12,107,31,0,0,1,0,0,1,1,0,0,0,1
7728,complete,Mobiles & Tablets,cod,franklyn.dumas@aol.com,1,849.9,110,1,433,5,0,0,0,1,0,1,0,0,1,0,1
7796,complete,Entertainment,Payaxis,natalie.griffeth@gmail.com,1,489.9,100,1,390,6,0,0,1,0,1,0,0,0,1,0,1
7808,complete,Entertainment,easypay_voucher,luis.hurtt@gmail.com,1,47494.909,2338.191,27,194,8,0,0,1,0,1,0,0,0,0,1,4
7810,complete,Entertainment,Payaxis,corey.wegner@gmail.com,1,10375.76,1631.64,8,193,7,0,0,1,0,0,1,0,0,0,1,3
7829,complete,Beauty & Grooming,Easypay_MA,jimmie.ocasio@comcast.net,1,722.16,80.24,12,369,9,0,0,0,1,0,1,1,0,0,0,1
7851,complete,Mobiles & Tablets,Easypay,carmen.mcduff@hotmail.com,1,351.52,66.88,5,345,20,0,0,0,1,1,0,0,0,0,1,1
7903,complete,Appliances,Easypay,garland.waldrop@bp.com,1,4683.2,580,1,284,5,0,0,1,0,0,1,0,1,0,0,1
7905,complete,Mobiles & Tablets,Payaxis,eliseo.masuda@gmail.com,1,1828.9,300,1,414,29,0,0,1,0,0,1,1,0,0,0,1
7915,complete,Soghaat,Payaxis,julie.mckechnie@gmail.com,1,5589.912,1038.028,23,368,5,0,0,1,0,1,0,0,0,0,1,1
7930,complete,Men's Fashion,Easypay,allegra.anstett@gmail.com,1,38919.567,1542.133,78,105,18,0,0,1,0,1,0,1,0,0,0,0
7946,complete,Entertainment,Payaxis,brendon.culler@outlook.com,1,13714.40618,5382.90782,34,108,15,0,0,1,0,0,1,0,0,1,0,3
7957,complete,Women's Fashion,Payaxis,mariano.doolan@comcast.net,1,15395.015,2661.935,16,208,5,0,0,1,0,0,1,1,0,0,0,3
7973,complete,Men's Fashion,easypay_voucher,oswaldo.shafer@shaw.ca,1,7576.18,1011.72,13,108,29,0,0,1,0,0,1,0,0,1,0,1
7983,complete,Mobiles & Tablets,Easypay,vannesa.larsen@aol.com,1,5540.52,1990.08,3,370,16,0,0,1,0,1,0,0,0,0,1,1
8005,complete,Soghaat,customercredit,augustus.selig@walmart.com,1,35691.50596,4243.09404,104,106,4,0,0,1,0,0,1,1,0,0,0,0
8006,complete,Computing,Easypay,kathie.golder@gmail.com,1,217.44,54.36,1,369,24,0,1,0,0,1,0,0,0,1,0,1
8040,complete,Appliances,Easypay_MA,al.dummer@charter.net,1,24686.774,2685.626,22,106,15,0,0,1,0,0,1,0,0,1,0,0
8066,complete,Mobiles & Tablets,Easypay_MA,staci.messmer@hotmail.com,1,40866.0145,7239.0755,101,106,11,0,1,0,0,1,0,0,0,1,0,0
8086,complete,Men's Fashion,Easypay,randall.guss@charter.net,1,439.8,48.2,8,253,5,0,0,0,1,0,1,1,0,0,0,1
8112,complete,Appliances,Easypay,angeline.lisi@msn.com,1,4991.42,928.58,15,138,7,0,1,0,0,1,0,0,0,1,0,1
8118,complete,Mobiles & Tablets,easypay_voucher,stacey.grey@yahoo.co.in,1,48281,11750.3,8,258,5,0,0,1,0,0,1,0,0,1,0,4
8119,complete,Appliances,Easypay,annabell.chambless@hotmail.com,1,1279.42,225.78,1,369,6,0,1,0,0,1,0,0,1,0,0,1
8120,complete,Entertainment,easypay_voucher,luther.grimsley@aol.com,1,63760.198,8774.902,48,129,9,0,0,1,0,0,1,0,0,0,1,4
8123,complete,Superstore,customercredit,clifford.sterner@gmail.com,1,44725.87578,2169.07322,125,92,23,0,0,1,0,0,1,1,0,0,0,0
8141,complete,Superstore,Payaxis,brigid.troutt@gmail.com,1,4656.78,2007.12,7,383,14,0,0,0,1,1,0,0,0,1,0,1
8148,complete,Appliances,Easypay,guy.doner@gmail.com,1,2648.96,787.24,7,372,4,0,0,1,0,0,1,0,0,1,0,1
8172,complete,Superstore,Easypay,merlin.dalessandro@bellsouth.net,1,2999.98,530.32,12,237,4,0,0,1,0,0,1,0,0,1,0,1
8205,complete,Appliances,Easypay,marielle.jennings@aol.com,1,1123.6,216,4,301,4,0,0,1,0,1,0,0,1,0,0,1
8208,complete,Men's Fashion,Easypay,errol.cosgrove@yahoo.com,1,463.52,115.88,3,367,8,0,0,0,1,0,1,0,0,1,0,1
8212,complete,Women's Fashion,Easypay,magda.villafane@hotmail.com,1,1118.248,519.812,4,227,15,0,0,1,0,1,0,1,0,0,0,1
8224,complete,Appliances,easypay_voucher,tatiana.parkhurst@microsoft.com,1,1262.56,334.84,9,373,11,0,0,1,0,1,0,0,0,0,1,1
8228,complete,Mobiles & Tablets,Payaxis,chauncey.sim@hotmail.co.uk,1,140339.298,18291.902,90,103,34,0,0,0,1,0,1,0,1,0,0,2
8240,complete,Mobiles & Tablets,Easypay,irving.brawn@yahoo.com,1,86967.91,17533.09,95,106,15,0,0,1,0,0,1,1,0,0,0,4
8258,complete,Entertainment,easypay_voucher,long.wiseman@yahoo.com,1,36308.54,6906.16,19,208,12,0,0,1,0,0,1,0,0,0,1,0
8273,complete,Women's Fashion,Payaxis,lanny.mcwilliams@aol.com,1,3051.11,3502.69,6,260,12,0,1,0,0,0,1,1,0,0,0,1
8282,complete,Entertainment,Payaxis,lashaunda.gould@hotmail.com,1,1391.62,245.58,4,382,13,0,0,1,0,1,0,1,0,0,0,1
8292,complete,Appliances,Easypay,keenan.farias@earthlink.net,1,2531.865,817.335,2,356,22,0,1,0,0,0,1,0,0,1,0,1
8298,complete,Superstore,cod,vance.treadaway@gmail.com,1,25128.6,2620,16,103,5,0,0,1,0,0,1,0,0,0,1,0
8301,complete,Mobiles & Tablets,Payaxis,ji.brenneman@shaw.ca,1,30131.723,6146.357,20,227,22,0,0,0,1,1,0,0,1,0,0,0
8322,complete,Entertainment,Easypay,dewayne.scudder@yahoo.co.uk,1,1832.86053,428.12247,13,257,5,0,0,0,1,0,1,0,0,0,1,1
8347,complete,Mobiles & Tablets,easypay_voucher,alonso.bhatt@hotmail.com,1,1224,136,2,375,5,0,0,0,1,0,1,0,1,0,0,1
8369,complete,Men's Fashion,Easypay,shaun.peach@gmail.com,1,6723.06988,2345.73012,29,131,17,0,0,1,0,0,1,1,0,0,0,1
8373,complete,Entertainment,Payaxis,lou.triggs@gmail.com,1,14563.89999,3300.00001,19,410,4,0,0,0,1,0,1,1,0,0,0,3
8377,complete,Mobiles & Tablets,Payaxis,benjamin.gaddy@aol.com,1,40607.728,8334.672,26,103,4,0,0,0,1,0,1,0,0,0,1,0
8378,complete,Mobiles & Tablets,Payaxis,prince.fruge@comcast.net,1,55830.954,6983.646,109,106,6,0,0,0,1,0,1,1,0,0,0,4
8391,complete,Men's Fashion,Easypay,gale.tracey@ibm.com,1,26737.76,5048.44,16,131,6,0,0,1,0,0,1,0,0,1,0,0
8397,complete,Appliances,Easypay,fernando.sandstrom@bellsouth.net,1,727.2112,379.0278,3,159,4,0,1,0,0,0,1,0,1,0,0,1
8410,complete,Mobiles & Tablets,easypay_voucher,millard.nordberg@ntlworld.com,1,6411.4,974.4,40,368,12,0,0,1,0,0,1,0,0,1,0,1
8411,complete,Entertainment,Easypay,janise.fisher@hotmail.com,1,19856.21,4861.29,18,171,25,0,0,0,1,1,0,0,0,1,0,3
8412,complete,Appliances,Easypay,roy.haveman@apple.com,1,1045.82,211.38,2,159,7,0,0,1,0,0,1,0,0,0,1,1
8427,complete,Mobiles & Tablets,Easypay,cathi.hundley@aol.com,1,4070.8,842.7,25,244,12,0,1,0,0,1,0,0,0,1,0,1
8431,complete,Mobiles & Tablets,easypay_voucher,dwight.situ@ntlworld.com,1,9318.85,1645.25,8,368,18,0,0,0,1,0,1,0,0,0,1,3
8434,complete,Appliances,Easypay,mireya.hallenbeck@yahoo.com,1,1775.965,336.935,3,371,6,0,1,0,0,1,0,1,0,0,0,1
8453,complete,Men's Fashion,Easypay_MA,dottie.aaron@yahoo.com,1,301.14,33.46,17,370,5,0,1,0,0,1,0,0,0,1,0,1
8463,complete,Appliances,Easypay,rex.carini@gmail.com,1,19934.97998,3973.12002,60,203,9,0,0,1,0,0,1,0,0,1,0,3
8471,complete,Superstore,easypay_voucher,latrisha.rainey@cox.net,1,589.92522,203.41878,7,370,5,0,1,0,0,1,0,0,1,0,0,1
8488,complete,Superstore,cod,ok.beres@gmail.com,1,2385.01,649.99,10,218,13,0,0,1,0,1,0,1,0,0,0,1
8489,complete,Mobiles & Tablets,Payaxis,benny.masterson@yahoo.com,1,62944.455,11940.745,24,198,25,0,0,1,0,0,1,0,0,0,1,4
8500,complete,Men's Fashion,Easypay,norma.olszewski@gmail.com,1,6473.49,1958.31,15,159,13,0,0,0,1,1,0,1,0,0,0,1
8506,complete,Entertainment,Easypay,allan.province@hotmail.co.uk,1,4188,1128,9,369,7,0,1,0,0,0,1,0,1,0,0,1
8512,complete,Appliances,easypay_voucher,preston.popp@msn.com,1,2515.3034,573.2946,22,138,23,0,0,1,0,0,1,0,0,0,1,1
8529,complete,Appliances,easypay_voucher,wilmer.cazares@aol.com,1,518.76,87.64,1,375,17,0,0,1,0,0,1,0,0,1,0,1
8532,complete,Entertainment,Payaxis,bryant.fikes@gmail.com,1,7200,880,4,263,8,0,0,1,0,0,1,0,0,0,1,1
8534,complete,Entertainment,Easypay,krystina.almaguer@ibm.com,1,50478.004,9124.996,29,264,30,0,0,1,0,1,0,1,0,0,0,4
8541,complete,Mobiles & Tablets,easypay_voucher,elmer.nowak@gmail.com,1,1485.5,370,1,369,8,0,0,1,0,0,1,0,1,0,0,1
8543,complete,Appliances,easypay_voucher,sharyl.crooks@gmail.com,1,26761.5,5460,8,250,23,0,0,1,0,1,0,0,1,0,0,0
8544,complete,Women's Fashion,Easypay,cristopher.boland@earthlink.net,1,6016.2315,3011.2285,22,107,6,0,0,1,0,0,1,0,0,1,0,1
8546,complete,Mobiles & Tablets,Payaxis,alise.brosnan@aol.com,1,112064.499,23031.951,137,106,16,0,1,0,0,1,0,1,0,0,0,2
8561,complete,Women's Fashion,cod,brenton.craighead@hotmail.com,1,5271.4,2376.3,23,109,19,0,0,1,0,0,1,0,0,1,0,1
8587,complete,Appliances,Payaxis,miguel.crosland@gmail.com,1,11270.4,2730,2,263,14,0,0,1,0,0,1,1,0,0,0,3
8591,complete,Women's Fashion,Easypay,kenton.matthies@yahoo.com,1,62249.96523,16377.79877,285,108,17,0,0,1,0,0,1,1,0,0,0,4
8592,complete,Soghaat,cod,alejandro.bodner@yahoo.co.in,1,1125,120,14,204,11,0,0,1,0,0,1,0,0,0,1,1
8655,complete,Home & Living,easypay_voucher,elenor.quinones@verizon.net,1,76.05,8.45,4,369,38,0,0,1,0,1,0,1,0,0,0,1
8687,complete,Men's Fashion,Payaxis,princess.maberry@gmail.com,1,30136.07647,11486.87353,105,106,4,0,0,0,1,1,0,0,0,0,1,0
8700,complete,Men's Fashion,easypay_voucher,kasey.masson@hotmail.com,1,424.61,14.99,4,357,6,0,0,0,1,0,1,0,0,0,1,1
8716,complete,Appliances,Easypay,dillon.kipp@aol.com,1,60776.23904,10792.14096,186,107,5,0,0,1,0,0,1,0,1,0,0,4
8733,complete,Soghaat,Easypay,mirtha.solorio@gmail.com,1,16699.23,7911.495,21,110,10,0,0,1,0,1,0,0,1,0,0,3
8738,complete,Mobiles & Tablets,Easypay_MA,tommie.lauritzen@apple.com,1,8729.1,1600,2,369,5,0,0,1,0,0,1,0,1,0,0,3
8743,complete,Men's Fashion,easypay_voucher,nadene.letcher@yahoo.com,1,347.71,11.99,4,360,9,0,1,0,0,1,0,0,0,1,0,1
8767,complete,Women's Fashion,Easypay_MA,reginald.gearhart@bellsouth.net,1,1527.575,63.775,13,369,13,0,0,1,0,0,1,0,0,1,0,1
8793,complete,Health & Sports,easypay_voucher,dale.crank@hotmail.com,1,21935.48,3694.02,23,201,4,0,0,0,1,0,1,1,0,0,0,0
8806,complete,Women's Fashion,Easypay,amelia.bollinger@gmail.com,1,1980,495,5,369,25,0,0,1,0,1,0,0,0,0,1,1
8813,complete,Soghaat,easypay_voucher,walter.rosenbloom@aol.com,1,12407.405,1877.295,36,175,6,0,0,1,0,1,0,0,1,0,0,3
8851,complete,Superstore,Payaxis,jonas.broughton@gmail.com,1,21991.66503,5428.83497,37,180,4,0,0,1,0,0,1,0,1,0,0,0
8857,complete,Health & Sports,Easypay,epifania.talmadge@gmail.com,1,6626.495,1879.705,25,117,16,0,0,1,0,1,0,0,0,1,0,1
8898,complete,Women's Fashion,Easypay,norris.bragg@comcast.net,1,25752.23,7472.63,94,106,5,0,0,1,0,0,1,0,1,0,0,0
8955,complete,Mobiles & Tablets,Easypay_MA,torie.pearce@outlook.com,1,34165.06,4363.34,8,248,23,0,0,1,0,1,0,0,0,1,0,0
8967,complete,Women's Fashion,easypay_voucher,james.barlowe@aol.com,1,1538.864,210.207,22,106,7,0,0,1,0,1,0,0,1,0,0,1
8971,complete,Appliances,easypay_voucher,bernita.keegan@earthlink.net,1,239.21,22.59,4,375,6,0,0,1,0,1,0,0,0,1,0,1
8972,complete,Women's Fashion,Payaxis,arlette.arant@gmail.com,1,183.33,20.37,1,283,13,0,0,0,1,1,0,0,1,0,0,1
8978,complete,Men's Fashion,cod,jerrod.hazen@earthlink.net,1,114.9,20,2,448,10,0,0,1,0,0,1,1,0,0,0,1
8982,complete,Mobiles & Tablets,easypay_voucher,russel.franson@earthlink.net,1,9963.75,1465.35,8,282,5,0,0,1,0,0,1,1,0,0,0,3
9013,complete,Computing,Easypay_MA,laurinda.stringer@aol.com,1,1428.5,100,4,279,5,0,1,0,0,1,0,0,1,0,0,1
9014,complete,Appliances,Easypay_MA,dino.mckinstry@yahoo.com,1,411.12,85.68,2,369,21,0,0,1,0,0,1,1,0,0,0,1
9029,complete,Appliances,Easypay_MA,marlon.trantham@gmail.com,1,1343.7,138.3,6,375,10,0,0,1,0,0,1,0,0,1,0,1
9035,complete,Superstore,Easypay,raleigh.gonyea@aol.com,1,2777.36,525.54,23,334,32,0,0,0,1,0,1,0,0,1,0,1
9041,complete,Mobiles & Tablets,easypay_voucher,josefa.verrill@hotmail.com,1,28799.946,3795.035,33,206,5,0,0,0,1,1,0,1,0,0,0,0
9062,complete,Women's Fashion,cod,enrique.fitzhugh@charter.net,1,3980.552,1703.048,14,249,6,0,1,0,0,0,1,1,0,0,0,1
9069,complete,Superstore,Easypay,richard.dexter@yahoo.com,1,1646.675,403.825,4,369,22,0,0,1,0,0,1,1,0,0,0,1
9074,complete,Mobiles & Tablets,easypay_voucher,eduardo.maclean@hotmail.com,1,36815.62,5728.08,11,245,12,0,0,1,0,0,1,1,0,0,0,0
9081,complete,Mobiles & Tablets,Payaxis,eloy.calton@gmail.com,1,12020.403,3347.597,38,108,5,0,0,1,0,0,1,1,0,0,0,3
9088,complete,Mobiles & Tablets,easypay_voucher,donovan.kratz@earthlink.net,1,5656.485,869.615,4,366,8,0,0,1,0,0,1,1,0,0,0,1
9112,complete,Appliances,easypay_voucher,brant.hoopes@shaw.ca,1,572.8,75,7,203,4,0,0,1,0,0,1,0,0,1,0,1
9117,complete,Appliances,Easypay,ricardo.harriss@msn.com,1,1647.52,411.88,10,208,22,0,0,0,1,0,1,0,0,1,0,1
9134,complete,Men's Fashion,Payaxis,jordon.eddy@apple.com,1,550.58,78.72,9,369,11,0,0,1,0,0,1,0,0,1,0,1
9144,complete,Appliances,Easypay,willian.oldaker@yahoo.com,1,12309.45,2512.238,46,106,5,0,0,1,0,0,1,0,0,1,0,3
9156,complete,Superstore,Payaxis,shalonda.rhymer@hotmail.com,1,24490.71,9420.89,49,131,27,0,0,1,0,1,0,0,0,0,1,0
9172,complete,Appliances,Easypay,reyes.qualls@gmail.com,1,253.44,213.36,2,374,17,0,0,1,0,0,1,0,1,0,0,1
9175,complete,Entertainment,Easypay_MA,tiara.benally@hotmail.com,1,304.74,33.86,2,376,15,0,0,1,0,1,0,0,0,1,0,1
9187,complete,Beauty & Grooming,Easypay,jame.eberhart@yahoo.com,1,1808.605,423.495,6,375,41,0,0,1,0,1,0,1,0,0,0,1
9189,complete,Superstore,Easypay,dominick.villarreal@yahoo.com,1,6102.89,1623.31,20,305,12,0,0,1,0,0,1,1,0,0,0,1
9191,complete,Mobiles & Tablets,Easypay_MA,marlo.bilyeu@yahoo.co.in,1,102.96,11.44,4,373,20,0,0,1,0,1,0,1,0,0,0,1
9193,complete,Kids & Baby,cod,annie.dunkley@hotmail.com,1,13819.268,4515.922,45,226,6,0,1,0,0,1,0,0,0,1,0,3
9204,complete,Appliances,Easypay,shelton.clayborne@gmail.com,1,13373.135,2783.465,42,96,36,0,1,0,0,0,1,0,1,0,0,3
9216,complete,Men's Fashion,Easypay,myrtie.carbaugh@aol.com,1,2138.495,30.705,6,367,35,0,1,0,0,1,0,0,0,1,0,1
9231,complete,Entertainment,Payaxis,rodger.lavallee@outlook.com,1,2849.9,707.6,1,264,5,0,0,0,1,0,1,0,1,0,0,1
9234,complete,Women's Fashion,Payaxis,johanna.beckmann@yahoo.ca,1,5164.16,1140.44,5,263,5,0,0,1,0,1,0,0,0,0,1,1
9236,complete,Appliances,Easypay,callie.manjarrez@gmail.com,1,6418.259,878.841,14,131,16,0,1,0,0,1,0,1,0,0,0,1
9279,complete,Mobiles & Tablets,Easypay,dalia.cabot@gmail.com,1,9052.893,1681.207,21,198,23,0,0,0,1,1,0,1,0,0,0,3
9286,complete,Superstore,Easypay,tom.dykes@gmail.com,1,215.52,128.88,1,374,9,0,0,1,0,0,1,0,0,1,0,1
9304,complete,Entertainment,Easypay,delbert.askew@yahoo.co.in,1,4638,1500,7,369,31,0,0,1,0,0,1,0,0,1,0,1
9312,complete,Appliances,cod,larraine.vetter@yahoo.com,1,3458.385,1253.715,10,201,37,0,0,0,1,1,0,0,1,0,0,1
9332,complete,Mobiles & Tablets,Easypay_MA,sheba.connolly@verizon.net,1,4891.4,800,2,375,8,0,1,0,0,1,0,1,0,0,0,1
9351,complete,Beauty & Grooming,Payaxis,nettie.muller@sbcglobal.net,1,44928.72,5410.08,100,306,6,0,0,0,1,1,0,0,0,0,1,0
9359,complete,Computing,Easypay_MA,gustavo.tolman@gmail.com,1,6394,1177.2,2,369,40,0,0,1,0,0,1,1,0,0,0,1
9364,complete,Computing,Easypay,ruthie.iniguez@yahoo.co.in,1,12073.135,2524.965,23,368,9,0,0,0,1,1,0,0,0,1,0,3
9387,complete,Appliances,Easypay,charles.costanzo@verizon.net,1,8824.71002,2397.48998,18,366,12,0,0,1,0,0,1,0,1,0,0,3
9390,complete,Women's Fashion,Easypay,particia.deacon@gmail.com,1,1077.92,269.48,11,375,11,0,0,1,0,1,0,0,0,1,0,1
9398,complete,Mobiles & Tablets,easypay_voucher,alleen.ibanez@yahoo.com,1,3056.88,566.82,10,369,28,0,1,0,0,1,0,0,0,1,0,1
9413,complete,Men's Fashion,Payaxis,nickolas.collette@gmail.com,1,358.3,48.2,5,418,14,0,0,0,1,0,1,0,0,0,1,1
9436,complete,Mobiles & Tablets,Easypay,brad.harn@bellsouth.net,1,5973.79,1014.11,5,370,7,0,0,1,0,0,1,0,0,0,1,1
9447,complete,Appliances,Payaxis,adelle.conklin@gmail.com,1,689.9,100,1,397,5,0,0,1,0,1,0,0,0,1,0,1
9454,complete,Appliances,Easypay,shakira.costigan@hotmail.com,1,4862.41,860.19,11,370,6,0,0,1,0,1,0,0,0,1,0,1
9474,complete,Men's Fashion,Easypay,martina.nocera@gmail.com,1,1022.088,260.512,19,168,6,0,0,1,0,1,0,0,0,1,0,1
9478,complete,Kids & Baby,Easypay,janie.tobin@comcast.net,1,4524.078,1971.952,29,203,13,0,0,1,0,1,0,1,0,0,0,1
9510,complete,Women's Fashion,easypay_voucher,ned.nally@yahoo.ca,1,76455.6748,16009.1932,306,103,11,0,0,1,0,0,1,1,0,0,0,4
9513,complete,Men's Fashion,Payaxis,irving.brackett@bp.com,1,187.2,20.8,2,260,7,0,0,1,0,0,1,0,0,1,0,1
9515,complete,Men's Fashion,cod,edythe.sours@gmail.com,1,1082.3,170,16,341,17,0,0,0,1,1,0,0,0,0,1,1
9546,complete,Appliances,easypay_voucher,sandee.mcrae@rediffmail.com,1,934.38,173.82,1,375,7,0,0,0,1,1,0,1,0,0,0,1
9598,complete,Men's Fashion,Easypay,mariette.messinger@walmart.com,1,239.84,59.96,1,374,6,0,0,1,0,1,0,0,0,1,0,1
9604,complete,Mobiles & Tablets,easypay_voucher,carson.seibold@exxonmobil.com,1,350,70,2,373,17,0,0,0,1,0,1,0,0,1,0,1
9610,complete,Mobiles & Tablets,Payaxis,edgardo.balling@aol.com,1,27967.8,7875.8,16,202,39,0,1,0,0,0,1,0,0,0,1,0
9619,complete,Mobiles & Tablets,easypay_voucher,amparo.huard@gmail.com,1,8177.1,1250,1,368,12,0,0,0,1,1,0,0,0,1,0,3
9634,complete,Computing,Easypay,emmaline.bigley@gmail.com,1,5017.7,170,4,120,9,0,0,1,0,1,0,1,0,0,0,1
9648,complete,Home & Living,Easypay,kecia.carte@gmail.com,1,737.44,150.36,3,367,5,0,0,1,0,1,0,0,0,1,0,1
9650,complete,Women's Fashion,Easypay,kallie.patel@hotmail.com,1,524,131,1,376,24,0,0,0,1,1,0,0,0,1,0,1
9654,complete,Appliances,Easypay,wilton.espitia@gmail.com,1,1441.76,597.94,9,348,5,0,1,0,0,0,1,1,0,0,0,1
9665,complete,Home & Living,Easypay,lyman.reder@gmail.com,1,1978.6,772.9,9,375,7,0,0,1,0,0,1,0,0,1,0,1
9667,complete,Superstore,Easypay,otha.lovin@walmart.com,1,22411.155,7849.745,35,260,4,0,0,0,1,0,1,0,0,0,1,0
9714,complete,Women's Fashion,Payaxis,mohammed.fellows@exxonmobil.com,1,1625.44,925.96,5,376,11,0,0,1,0,0,1,1,0,0,0,1
9716,complete,Appliances,Easypay,ellena.dade@walmart.com,1,4725.35,554.97,10,169,10,0,0,0,1,1,0,0,1,0,0,1
9730,complete,Mobiles & Tablets,easypay_voucher,kit.collum@ntlworld.com,1,50954.0094,9803.7186,39,196,15,0,0,1,0,1,0,0,0,1,0,4
9734,complete,Beauty & Grooming,Easypay,jan.myrick@verizon.net,1,411.57,72.63,16,372,21,0,0,1,0,0,1,0,1,0,0,1
9744,complete,Appliances,Payaxis,nicolasa.breit@yahoo.com,1,3478.508,814.592,14,341,17,0,1,0,0,1,0,1,0,0,0,1
9749,complete,Appliances,Payaxis,edgardo.givens@comcast.net,1,18193.53,705.57,55,106,5,0,0,1,0,0,1,0,0,0,1,3
9766,complete,Appliances,Easypay,shayna.nova@ibm.com,1,3206.85,632.45,8,201,8,0,0,0,1,1,0,0,0,0,1,1
9775,complete,Entertainment,easypay_voucher,nenita.crump@hotmail.com,1,6644.88,938.32,4,375,17,0,0,1,0,1,0,0,0,1,0,1
9777,complete,Appliances,Payaxis,ethan.garnica@gmail.com,1,12111.311,1669.989,5,259,23,0,0,0,1,0,1,0,0,1,0,3
9787,complete,Kids & Baby,easypay_voucher,burl.worrall@gmail.com,1,938.608,116.657,10,355,29,0,0,1,0,0,1,0,0,0,1,1
9795,complete,Women's Fashion,Easypay_MA,marcus.wiens@cox.net,1,1777.8,76.3,32,135,12,0,1,0,0,0,1,0,0,1,0,1
9803,complete,Entertainment,Easypay,kaye.yount@yahoo.com,1,437.76,109.44,3,374,4,0,0,1,0,1,0,1,0,0,0,1
9808,complete,Appliances,cod,olimpia.heeter@gmail.com,1,344.4,20,3,359,26,0,0,0,1,1,0,0,0,1,0,1
9892,complete,Mobiles & Tablets,Payaxis,omar.gammill@outlook.com,1,4669.6,1200,9,170,8,0,0,1,0,0,1,0,0,0,1,1
9903,complete,Appliances,Easypay_MA,elliot.simon@charter.net,1,1233.82,175.98,5,178,18,0,0,0,1,0,1,0,1,0,0,1
9934,complete,Home & Living,Easypay_MA,meagan.row@gmail.com,1,625.68,60.42,12,291,4,0,0,1,0,1,0,0,0,0,1,1
10002,complete,Men's Fashion,easypay_voucher,jonah.maclin@yahoo.com,1,9605.79,1277.31,8,370,5,0,0,1,0,0,1,1,0,0,0,3
10023,complete,Appliances,Payaxis,errol.palen@gmail.com,1,440,110,1,404,29,0,0,1,0,0,1,0,1,0,0,1
10024,complete,Home & Living,Easypay,wilmer.sedlak@gmail.com,1,9740.035,1925.555,39,313,5,0,0,1,0,0,1,0,0,0,1,3
10055,complete,Entertainment,Payaxis,chadwick.fillion@rediffmail.com,1,25640.2,3623.8,14,273,19,0,1,0,0,0,1,1,0,0,0,0
10071,complete,Computing,Easypay_MA,trent.doherty@gmail.com,1,851.958,135.918,2,374,9,0,1,0,0,0,1,0,0,0,1,1
10072,complete,Appliances,Easypay,russel.rainer@outlook.com,1,324.24,10,4,368,25,0,0,0,1,0,1,0,0,1,0,1
10080,complete,Mobiles & Tablets,Easypay_MA,kerry.fulton@aol.com,1,8168.479,1226.121,19,107,19,0,0,1,0,0,1,1,0,0,0,3
10089,complete,Appliances,easypay_voucher,sharen.ormsby@gmail.com,1,5030.88,38.52,4,100,16,0,0,1,0,1,0,0,0,0,1,1
10102,complete,Men's Fashion,easypay_voucher,adina.dillman@yahoo.co.uk,1,128.16,14.24,2,373,8,0,0,1,0,1,0,1,0,0,0,1
10121,complete,Appliances,Payaxis,trula.ellett@yahoo.co.in,1,535.95,59.55,1,278,12,0,0,1,0,1,0,0,0,0,1,1
10140,complete,Appliances,easypay_voucher,bridget.orourke@hotmail.com,1,741.24,102.36,4,375,23,0,0,1,0,1,0,0,0,1,0,1
10141,complete,Mobiles & Tablets,cod,ina.burkholder@hotmail.com,1,486.9,20,8,102,20,0,0,1,0,1,0,0,0,1,0,1
10148,complete,Appliances,Easypay_MA,annamaria.cueva@aol.com,1,17811.184,2419.016,6,281,17,0,1,0,0,1,0,0,0,1,0,3
10149,complete,Appliances,easypay_voucher,toby.clothier@rediffmail.com,1,13015.29,4040.21,10,370,5,0,0,0,1,0,1,0,0,1,0,3
10186,complete,Mobiles & Tablets,cod,lucia.livingston@yahoo.com,1,3115.285,1136.44,9,198,10,0,0,1,0,1,0,0,1,0,0,1
