cust_id,status,E Mail,respond_to_discount,total_spent,total_discount_received,no_of_transactions,days_till_last_interaction,years_of_stay,age_binned_Children,age_binned_Younger_Age,age_binned_Middle_Age,age_binned_Old_age,Gender_F,Gender_M,Region_Midwest,Region_Northeast,Region_South,Region_West,cluster
8258,complete,long.wiseman@yahoo.com,1,36308.54,6906.16,19,208,12,0,0,1,0,0,1,0,0,0,1,0
8273,complete,lanny.mcwilliams@aol.com,1,3051.11,3502.69,6,260,12,0,1,0,0,0,1,1,0,0,0,1
8282,complete,lashaunda.gould@hotmail.com,1,1391.62,245.58,4,382,13,0,0,1,0,1,0,1,0,0,0,1
8292,complete,keenan.farias@earthlink.net,1,2531.865,817.335,2,356,22,0,1,0,0,0,1,0,0,1,0,1
8298,complete,vance.treadaway@gmail.com,1,25128.6,2620,16,103,5,0,0,1,0,0,1,0,0,0,1,0
8301,complete,ji.brenneman@shaw.ca,1,30131.723,6146.357,20,227,22,0,0,0,1,1,0,0,1,0,0,0
8322,complete,dewayne.scudder@yahoo.co.uk,1,1832.86053,428.12247,13,257,5,0,0,0,1,0,1,0,0,0,1,1
8347,complete,alonso.bhatt@hotmail.com,1,1224,136,2,375,5,0,0,0,1,0,1,0,1,0,0,1
8369,complete,shaun.peach@gmail.com,1,6723.06988,2345.73012,29,131,17,0,0,1,0,0,1,1,0,0,0,1
8373,complete,lou.triggs@gmail.com,1,14563.89999,3300.00001,19,410,4,0,0,0,1,0,1,1,0,0,0,3
8377,complete,benjamin.gaddy@aol.com,1,40607.728,8334.672,26,103,4,0,0,0,1,0,1,0,0,0,1,0
8378,complete,prince.fruge@comcast.net,1,55830.954,6983.646,109,106,6,0,0,0,1,0,1,1,0,0,0,4
8391,complete,gale.tracey@ibm.com,1,26737.76,5048.44,16,131,6,0,0,1,0,0,1,0,0,1,0,0
8397,complete,fernando.sandstrom@bellsouth.net,1,727.2112,379.0278,3,159,4,0,1,0,0,0,1,0,1,0,0,1
8410,complete,millard.nordberg@ntlworld.com,1,6411.4,974.4,40,368,12,0,0,1,0,0,1,0,0,1,0,1
8411,complete,janise.fisher@hotmail.com,1,19856.21,4861.29,18,171,25,0,0,0,1,1,0,0,0,1,0,3
8412,complete,roy.haveman@apple.com,1,1045.82,211.38,2,159,7,0,0,1,0,0,1,0,0,0,1,1
8427,complete,cathi.hundley@aol.com,1,4070.8,842.7,25,244,12,0,1,0,0,1,0,0,0,1,0,1
8431,complete,dwight.situ@ntlworld.com,1,9318.85,1645.25,8,368,18,0,0,0,1,0,1,0,0,0,1,3
8434,complete,mireya.hallenbeck@yahoo.com,1,1775.965,336.935,3,371,6,0,1,0,0,1,0,1,0,0,0,1
8453,complete,dottie.aaron@yahoo.com,1,301.14,33.46,17,370,5,0,1,0,0,1,0,0,0,1,0,1
8463,complete,rex.carini@gmail.com,1,19934.97998,3973.12002,60,203,9,0,0,1,0,0,1,0,0,1,0,3
8471,complete,latrisha.rainey@cox.net,1,589.92522,203.41878,7,370,5,0,1,0,0,1,0,0,1,0,0,1
8488,complete,ok.beres@gmail.com,1,2385.01,649.99,10,218,13,0,0,1,0,1,0,1,0,0,0,1
8489,complete,benny.masterson@yahoo.com,1,62944.455,11940.745,24,198,25,0,0,1,0,0,1,0,0,0,1,4
8500,complete,norma.olszewski@gmail.com,1,6473.49,1958.31,15,159,13,0,0,0,1,1,0,1,0,0,0,1
8506,complete,allan.province@hotmail.co.uk,1,4188,1128,9,369,7,0,1,0,0,0,1,0,1,0,0,1
8512,complete,preston.popp@msn.com,1,2515.3034,573.2946,22,138,23,0,0,1,0,0,1,0,0,0,1,1
8529,complete,wilmer.cazares@aol.com,1,518.76,87.64,1,375,17,0,0,1,0,0,1,0,0,1,0,1
8532,complete,bryant.fikes@gmail.com,1,7200,880,4,263,8,0,0,1,0,0,1,0,0,0,1,1
8534,complete,krystina.almaguer@ibm.com,1,50478.004,9124.996,29,264,30,0,0,1,0,1,0,1,0,0,0,4
8541,complete,elmer.nowak@gmail.com,1,1485.5,370,1,369,8,0,0,1,0,0,1,0,1,0,0,1
8543,complete,sharyl.crooks@gmail.com,1,26761.5,5460,8,250,23,0,0,1,0,1,0,0,1,0,0,0
8544,complete,cristopher.boland@earthlink.net,1,6016.2315,3011.2285,22,107,6,0,0,1,0,0,1,0,0,1,0,1
8546,complete,alise.brosnan@aol.com,1,112064.499,23031.951,137,106,16,0,1,0,0,1,0,1,0,0,0,2
8561,complete,brenton.craighead@hotmail.com,1,5271.4,2376.3,23,109,19,0,0,1,0,0,1,0,0,1,0,1
8587,complete,miguel.crosland@gmail.com,1,11270.4,2730,2,263,14,0,0,1,0,0,1,1,0,0,0,3
8591,complete,kenton.matthies@yahoo.com,1,62249.96523,16377.79877,285,108,17,0,0,1,0,0,1,1,0,0,0,4
8592,complete,alejandro.bodner@yahoo.co.in,1,1125,120,14,204,11,0,0,1,0,0,1,0,0,0,1,1
8655,complete,elenor.quinones@verizon.net,1,76.05,8.45,4,369,38,0,0,1,0,1,0,1,0,0,0,1
8687,complete,princess.maberry@gmail.com,1,30136.07647,11486.87353,105,106,4,0,0,0,1,1,0,0,0,0,1,0
8700,complete,kasey.masson@hotmail.com,1,424.61,14.99,4,357,6,0,0,0,1,0,1,0,0,0,1,1
8716,complete,dillon.kipp@aol.com,1,60776.23904,10792.14096,186,107,5,0,0,1,0,0,1,0,1,0,0,4
8733,complete,mirtha.solorio@gmail.com,1,16699.23,7911.495,21,110,10,0,0,1,0,1,0,0,1,0,0,3
8738,complete,tommie.lauritzen@apple.com,1,8729.1,1600,2,369,5,0,0,1,0,0,1,0,1,0,0,3
8743,complete,nadene.letcher@yahoo.com,1,347.71,11.99,4,360,9,0,1,0,0,1,0,0,0,1,0,1
8767,complete,reginald.gearhart@bellsouth.net,1,1527.575,63.775,13,369,13,0,0,1,0,0,1,0,0,1,0,1
8793,complete,dale.crank@hotmail.com,1,21935.48,3694.02,23,201,4,0,0,0,1,0,1,1,0,0,0,0
8806,complete,amelia.bollinger@gmail.com,1,1980,495,5,369,25,0,0,1,0,1,0,0,0,0,1,1
8813,complete,walter.rosenbloom@aol.com,1,12407.405,1877.295,36,175,6,0,0,1,0,1,0,0,1,0,0,3
8851,complete,jonas.broughton@gmail.com,1,21991.66503,5428.83497,37,180,4,0,0,1,0,0,1,0,1,0,0,0
8857,complete,epifania.talmadge@gmail.com,1,6626.495,1879.705,25,117,16,0,0,1,0,1,0,0,0,1,0,1
8898,complete,norris.bragg@comcast.net,1,25752.23,7472.63,94,106,5,0,0,1,0,0,1,0,1,0,0,0
8955,complete,torie.pearce@outlook.com,1,34165.06,4363.34,8,248,23,0,0,1,0,1,0,0,0,1,0,0
8967,complete,james.barlowe@aol.com,1,1538.864,210.207,22,106,7,0,0,1,0,1,0,0,1,0,0,1
8971,complete,bernita.keegan@earthlink.net,1,239.21,22.59,4,375,6,0,0,1,0,1,0,0,0,1,0,1
8972,complete,arlette.arant@gmail.com,1,183.33,20.37,1,283,13,0,0,0,1,1,0,0,1,0,0,1
8978,complete,jerrod.hazen@earthlink.net,1,114.9,20,2,448,10,0,0,1,0,0,1,1,0,0,0,1
8982,complete,russel.franson@earthlink.net,1,9963.75,1465.35,8,282,5,0,0,1,0,0,1,1,0,0,0,3
9013,complete,laurinda.stringer@aol.com,1,1428.5,100,4,279,5,0,1,0,0,1,0,0,1,0,0,1
9014,complete,dino.mckinstry@yahoo.com,1,411.12,85.68,2,369,21,0,0,1,0,0,1,1,0,0,0,1
9029,complete,marlon.trantham@gmail.com,1,1343.7,138.3,6,375,10,0,0,1,0,0,1,0,0,1,0,1
9035,complete,raleigh.gonyea@aol.com,1,2777.36,525.54,23,334,32,0,0,0,1,0,1,0,0,1,0,1
9041,complete,josefa.verrill@hotmail.com,1,28799.946,3795.035,33,206,5,0,0,0,1,1,0,1,0,0,0,0
9062,complete,enrique.fitzhugh@charter.net,1,3980.552,1703.048,14,249,6,0,1,0,0,0,1,1,0,0,0,1
9069,complete,richard.dexter@yahoo.com,1,1646.675,403.825,4,369,22,0,0,1,0,0,1,1,0,0,0,1
9074,complete,eduardo.maclean@hotmail.com,1,36815.62,5728.08,11,245,12,0,0,1,0,0,1,1,0,0,0,0
9081,complete,eloy.calton@gmail.com,1,12020.403,3347.597,38,108,5,0,0,1,0,0,1,1,0,0,0,3
9088,complete,donovan.kratz@earthlink.net,1,5656.485,869.615,4,366,8,0,0,1,0,0,1,1,0,0,0,1
9112,complete,brant.hoopes@shaw.ca,1,572.8,75,7,203,4,0,0,1,0,0,1,0,0,1,0,1
9117,complete,ricardo.harriss@msn.com,1,1647.52,411.88,10,208,22,0,0,0,1,0,1,0,0,1,0,1
9134,complete,jordon.eddy@apple.com,1,550.58,78.72,9,369,11,0,0,1,0,0,1,0,0,1,0,1
9144,complete,willian.oldaker@yahoo.com,1,12309.45,2512.238,46,106,5,0,0,1,0,0,1,0,0,1,0,3
9156,complete,shalonda.rhymer@hotmail.com,1,24490.71,9420.89,49,131,27,0,0,1,0,1,0,0,0,0,1,0
9172,complete,reyes.qualls@gmail.com,1,253.44,213.36,2,374,17,0,0,1,0,0,1,0,1,0,0,1
9175,complete,tiara.benally@hotmail.com,1,304.74,33.86,2,376,15,0,0,1,0,1,0,0,0,1,0,1
9187,complete,jame.eberhart@yahoo.com,1,1808.605,423.495,6,375,41,0,0,1,0,1,0,1,0,0,0,1
9189,complete,dominick.villarreal@yahoo.com,1,6102.89,1623.31,20,305,12,0,0,1,0,0,1,1,0,0,0,1
9191,complete,marlo.bilyeu@yahoo.co.in,1,102.96,11.44,4,373,20,0,0,1,0,1,0,1,0,0,0,1
9193,complete,annie.dunkley@hotmail.com,1,13819.268,4515.922,45,226,6,0,1,0,0,1,0,0,0,1,0,3
9204,complete,shelton.clayborne@gmail.com,1,13373.135,2783.465,42,96,36,0,1,0,0,0,1,0,1,0,0,3
9216,complete,myrtie.carbaugh@aol.com,1,2138.495,30.705,6,367,35,0,1,0,0,1,0,0,0,1,0,1
9231,complete,rodger.lavallee@outlook.com,1,2849.9,707.6,1,264,5,0,0,0,1,0,1,0,1,0,0,1
9234,complete,johanna.beckmann@yahoo.ca,1,5164.16,1140.44,5,263,5,0,0,1,0,1,0,0,0,0,1,1
9236,complete,callie.manjarrez@gmail.com,1,6418.259,878.841,14,131,16,0,1,0,0,1,0,1,0,0,0,1
9279,complete,dalia.cabot@gmail.com,1,9052.893,1681.207,21,198,23,0,0,0,1,1,0,1,0,0,0,3
9286,complete,tom.dykes@gmail.com,1,215.52,128.88,1,374,9,0,0,1,0,0,1,0,0,1,0,1
9304,complete,delbert.askew@yahoo.co.in,1,4638,1500,7,369,31,0,0,1,0,0,1,0,0,1,0,1
9312,complete,larraine.vetter@yahoo.com,1,3458.385,1253.715,10,201,37,0,0,0,1,1,0,0,1,0,0,1
9332,complete,sheba.connolly@verizon.net,1,4891.4,800,2,375,8,0,1,0,0,1,0,1,0,0,0,1
9351,complete,nettie.muller@sbcglobal.net,1,44928.72,5410.08,100,306,6,0,0,0,1,1,0,0,0,0,1,0
9359,complete,gustavo.tolman@gmail.com,1,6394,1177.2,2,369,40,0,0,1,0,0,1,1,0,0,0,1
9364,complete,ruthie.iniguez@yahoo.co.in,1,12073.135,2524.965,23,368,9,0,0,0,1,1,0,0,0,1,0,3
9387,complete,charles.costanzo@verizon.net,1,8824.71002,2397.48998,18,366,12,0,0,1,0,0,1,0,1,0,0,3
9390,complete,particia.deacon@gmail.com,1,1077.92,269.48,11,375,11,0,0,1,0,1,0,0,0,1,0,1
9398,complete,alleen.ibanez@yahoo.com,1,3056.88,566.82,10,369,28,0,1,0,0,1,0,0,0,1,0,1
9413,complete,nickolas.collette@gmail.com,1,358.3,48.2,5,418,14,0,0,0,1,0,1,0,0,0,1,1
9436,complete,brad.harn@bellsouth.net,1,5973.79,1014.11,5,370,7,0,0,1,0,0,1,0,0,0,1,1
9447,complete,adelle.conklin@gmail.com,1,689.9,100,1,397,5,0,0,1,0,1,0,0,0,1,0,1
9454,complete,shakira.costigan@hotmail.com,1,4862.41,860.19,11,370,6,0,0,1,0,1,0,0,0,1,0,1
9474,complete,martina.nocera@gmail.com,1,1022.088,260.512,19,168,6,0,0,1,0,1,0,0,0,1,0,1
9478,complete,janie.tobin@comcast.net,1,4524.078,1971.952,29,203,13,0,0,1,0,1,0,1,0,0,0,1
9510,complete,ned.nally@yahoo.ca,1,76455.6748,16009.1932,306,103,11,0,0,1,0,0,1,1,0,0,0,4
9513,complete,irving.brackett@bp.com,1,187.2,20.8,2,260,7,0,0,1,0,0,1,0,0,1,0,1
9515,complete,edythe.sours@gmail.com,1,1082.3,170,16,341,17,0,0,0,1,1,0,0,0,0,1,1
9546,complete,sandee.mcrae@rediffmail.com,1,934.38,173.82,1,375,7,0,0,0,1,1,0,1,0,0,0,1
9598,complete,mariette.messinger@walmart.com,1,239.84,59.96,1,374,6,0,0,1,0,1,0,0,0,1,0,1
9604,complete,carson.seibold@exxonmobil.com,1,350,70,2,373,17,0,0,0,1,0,1,0,0,1,0,1
9610,complete,edgardo.balling@aol.com,1,27967.8,7875.8,16,202,39,0,1,0,0,0,1,0,0,0,1,0
9619,complete,amparo.huard@gmail.com,1,8177.1,1250,1,368,12,0,0,0,1,1,0,0,0,1,0,3
9634,complete,emmaline.bigley@gmail.com,1,5017.7,170,4,120,9,0,0,1,0,1,0,1,0,0,0,1
9648,complete,kecia.carte@gmail.com,1,737.44,150.36,3,367,5,0,0,1,0,1,0,0,0,1,0,1
9650,complete,kallie.patel@hotmail.com,1,524,131,1,376,24,0,0,0,1,1,0,0,0,1,0,1
9654,complete,wilton.espitia@gmail.com,1,1441.76,597.94,9,348,5,0,1,0,0,0,1,1,0,0,0,1
9665,complete,lyman.reder@gmail.com,1,1978.6,772.9,9,375,7,0,0,1,0,0,1,0,0,1,0,1
9667,complete,otha.lovin@walmart.com,1,22411.155,7849.745,35,260,4,0,0,0,1,0,1,0,0,0,1,0
9714,complete,mohammed.fellows@exxonmobil.com,1,1625.44,925.96,5,376,11,0,0,1,0,0,1,1,0,0,0,1
9716,complete,ellena.dade@walmart.com,1,4725.35,554.97,10,169,10,0,0,0,1,1,0,0,1,0,0,1
9730,complete,kit.collum@ntlworld.com,1,50954.0094,9803.7186,39,196,15,0,0,1,0,1,0,0,0,1,0,4
9734,complete,jan.myrick@verizon.net,1,411.57,72.63,16,372,21,0,0,1,0,0,1,0,1,0,0,1
9744,complete,nicolasa.breit@yahoo.com,1,3478.508,814.592,14,341,17,0,1,0,0,1,0,1,0,0,0,1
9749,complete,edgardo.givens@comcast.net,1,18193.53,705.57,55,106,5,0,0,1,0,0,1,0,0,0,1,3
9766,complete,shayna.nova@ibm.com,1,3206.85,632.45,8,201,8,0,0,0,1,1,0,0,0,0,1,1
9775,complete,nenita.crump@hotmail.com,1,6644.88,938.32,4,375,17,0,0,1,0,1,0,0,0,1,0,1
9777,complete,ethan.garnica@gmail.com,1,12111.311,1669.989,5,259,23,0,0,0,1,0,1,0,0,1,0,3
9787,complete,burl.worrall@gmail.com,1,938.608,116.657,10,355,29,0,0,1,0,0,1,0,0,0,1,1
9795,complete,marcus.wiens@cox.net,1,1777.8,76.3,32,135,12,0,1,0,0,0,1,0,0,1,0,1
9803,complete,kaye.yount@yahoo.com,1,437.76,109.44,3,374,4,0,0,1,0,1,0,1,0,0,0,1
9808,complete,olimpia.heeter@gmail.com,1,344.4,20,3,359,26,0,0,0,1,1,0,0,0,1,0,1
9892,complete,omar.gammill@outlook.com,1,4669.6,1200,9,170,8,0,0,1,0,0,1,0,0,0,1,1
9903,complete,elliot.simon@charter.net,1,1233.82,175.98,5,178,18,0,0,0,1,0,1,0,1,0,0,1
9934,complete,meagan.row@gmail.com,1,625.68,60.42,12,291,4,0,0,1,0,1,0,0,0,0,1,1
10002,complete,jonah.maclin@yahoo.com,1,9605.79,1277.31,8,370,5,0,0,1,0,0,1,1,0,0,0,3
10023,complete,errol.palen@gmail.com,1,440,110,1,404,29,0,0,1,0,0,1,0,1,0,0,1
10024,complete,wilmer.sedlak@gmail.com,1,9740.035,1925.555,39,313,5,0,0,1,0,0,1,0,0,0,1,3
10055,complete,chadwick.fillion@rediffmail.com,1,25640.2,3623.8,14,273,19,0,1,0,0,0,1,1,0,0,0,0
10071,complete,trent.doherty@gmail.com,1,851.958,135.918,2,374,9,0,1,0,0,0,1,0,0,0,1,1
10072,complete,russel.rainer@outlook.com,1,324.24,10,4,368,25,0,0,0,1,0,1,0,0,1,0,1
10080,complete,kerry.fulton@aol.com,1,8168.479,1226.121,19,107,19,0,0,1,0,0,1,1,0,0,0,3
10089,complete,sharen.ormsby@gmail.com,1,5030.88,38.52,4,100,16,0,0,1,0,1,0,0,0,0,1,1
10102,complete,adina.dillman@yahoo.co.uk,1,128.16,14.24,2,373,8,0,0,1,0,1,0,1,0,0,0,1
10121,complete,trula.ellett@yahoo.co.in,1,535.95,59.55,1,278,12,0,0,1,0,1,0,0,0,0,1,1
10140,complete,bridget.orourke@hotmail.com,1,741.24,102.36,4,375,23,0,0,1,0,1,0,0,0,1,0,1
10141,complete,ina.burkholder@hotmail.com,1,486.9,20,8,102,20,0,0,1,0,1,0,0,0,1,0,1
10148,complete,annamaria.cueva@aol.com,1,17811.184,2419.016,6,281,17,0,1,0,0,1,0,0,0,1,0,3
10149,complete,toby.clothier@rediffmail.com,1,13015.29,4040.21,10,370,5,0,0,0,1,0,1,0,0,1,0,3
10186,complete,lucia.livingston@yahoo.com,1,3115.285,1136.44,9,198,10,0,0,1,0,1,0,0,1,0,0,1
10220,complete,ghislaine.tharpe@yahoo.com,1,885.16,77.74,3,110,7,0,1,0,0,1,0,0,0,1,0,1
10308,complete,vernetta.hajek@gmail.com,1,1487.43,165.27,17,376,8,0,0,1,0,1,0,1,0,0,0,1
10335,complete,emmitt.benz@gmail.com,1,454.88,138.72,3,373,19,0,0,1,0,0,1,1,0,0,0,1
10347,complete,romeo.dorman@aol.com,1,10778.6828,5445.1332,8,360,9,0,0,1,0,0,1,0,0,1,0,3
10384,complete,shellie.leishman@yahoo.com,1,3703.98,513.52,11,173,7,0,0,1,0,1,0,0,1,0,0,1
10389,complete,ramona.papineau@shell.com,1,182.52,30.28,1,369,22,0,0,1,0,1,0,0,0,0,1,1
10403,complete,elena.fulp@hotmail.com,1,2643.08,527.02,12,285,25,0,0,1,0,1,0,0,0,0,1,1
10409,complete,florentino.golub@gmail.com,1,681.24,97.56,7,193,14,0,1,0,0,0,1,0,0,0,1,1
10439,complete,nathaniel.caputo@gmail.com,1,11595.18,321.62,12,200,6,0,0,1,0,0,1,1,0,0,0,3
10446,complete,ophelia.griffey@gmail.com,1,304,45,4,312,19,0,1,0,0,1,0,0,1,0,0,1
10459,complete,teddy.herring@gmail.com,1,6033.412,725.333,26,372,10,0,0,1,0,0,1,0,0,1,0,1
10463,complete,dante.lovejoy@aol.com,1,26459.205,7157.995,88,103,25,0,1,0,0,0,1,0,0,1,0,0
10493,complete,emmanuel.prout@yahoo.co.uk,1,1961.82,327.98,4,370,4,0,0,1,0,0,1,0,0,1,0,1
10549,complete,tuyet.strader@gmail.com,1,2080.43,543.27,6,373,16,0,0,0,1,1,0,0,0,1,0,1
10576,complete,helga.haywood@outlook.com,1,3675,700,3,370,14,0,0,1,0,1,0,1,0,0,0,1
10603,complete,bernice.blasko@yahoo.ca,1,8819.365,1615.935,60,157,6,0,0,1,0,1,0,0,0,1,0,3
10646,complete,mee.echevarria@gmail.com,1,8547.84,911.16,12,191,20,0,0,1,0,1,0,1,0,0,0,3
10680,complete,kirby.force@aol.com,1,1270.5,270,5,158,10,0,1,0,0,0,1,0,0,1,0,1
10797,complete,ian.vinson@hotmail.com,1,138.56,34.64,1,320,35,0,0,1,0,0,1,0,1,0,0,1
10835,complete,oliver.saine@gmail.com,1,3563.32,53.88,8,341,16,0,0,0,1,0,1,1,0,0,0,1
10896,complete,genna.sirois@walmart.com,1,70136.02398,9988.97602,133,200,5,0,0,1,0,1,0,1,0,0,0,4
10987,complete,jules.tejeda@verizon.net,1,161.82,17.98,2,367,13,0,0,1,0,0,1,0,0,0,1,1
10994,complete,kenny.clair@cox.net,1,720.4,100,10,382,6,0,0,1,0,0,1,0,1,0,0,1
11167,complete,andres.lundberg@walmart.com,1,1050.3,136.7,2,371,6,0,0,1,0,0,1,0,0,1,0,1
11174,complete,marjorie.zabala@yahoo.com,1,9692.9,1360,10,244,7,0,1,0,0,1,0,1,0,0,0,3
11187,complete,voncile.wendt@yahoo.co.uk,1,1427.83,196.47,17,374,27,0,0,1,0,1,0,1,0,0,0,1
11361,complete,myriam.salguero@yahoo.com,1,4216.86,1118.34,5,373,7,0,0,1,0,1,0,0,1,0,0,1
11425,complete,woodrow.hagan@shell.com,1,3428.5,2582.3,9,103,15,0,0,1,0,0,1,0,0,1,0,1
11426,complete,julianne.gallo@shell.com,1,2302.02,255.78,2,369,9,0,0,1,0,1,0,0,0,1,0,1
11449,complete,genna.walczak@gmail.com,1,3340.34,69.96,10,195,4,0,0,1,0,1,0,0,1,0,0,1
11463,complete,cira.uribe@cox.net,1,305.64,113.96,2,370,8,0,0,1,0,1,0,1,0,0,0,1
11521,complete,demetrius.matamoros@microsoft.com,1,3224.406,991.994,27,197,6,0,0,0,1,0,1,0,1,0,0,1
11559,complete,jennine.shue@msn.com,1,390,10,3,286,16,0,0,0,1,1,0,1,0,0,0,1
11575,complete,mario.morse@yahoo.ca,1,7911.06,1141.34,12,369,7,0,0,0,1,0,1,0,0,0,1,3
11590,complete,levi.blanchette@outlook.com,1,1039.92,11.88,9,104,5,0,1,0,0,0,1,0,1,0,0,1
11607,complete,kirstie.mcgrail@ibm.com,1,3837.2,780,7,371,39,0,0,1,0,1,0,0,0,1,0,1
11627,complete,jaunita.ruzicka@comcast.net,1,8979.67,2164.93,22,107,12,0,0,1,0,1,0,1,0,0,0,3
11632,complete,nickolas.mccane@ntlworld.com,1,1633.5,200,5,376,26,0,1,0,0,0,1,1,0,0,0,1
11731,complete,romeo.depp@gmail.com,1,1559.89998,260.00002,5,355,40,0,0,0,1,0,1,0,1,0,0,1
11821,complete,jamaal.colella@hotmail.com,1,13088.55,1463.65,14,135,28,0,0,1,0,0,1,0,0,1,0,3
11859,complete,rachele.avalos@hotmail.com,1,8169.565,1934.635,6,373,17,0,0,0,1,1,0,1,0,0,0,3
11986,complete,coretta.camargo@hotmail.com,1,804,150,1,227,8,0,1,0,0,1,0,1,0,0,0,1
12053,complete,zola.prisco@hotmail.com,1,1282.65,446.75,5,207,16,0,0,1,0,1,0,1,0,0,0,1
12114,complete,jarrett.meagher@gmail.com,1,2841,720,3,367,36,0,0,1,0,0,1,0,0,1,0,1
12144,complete,jonelle.levell@verizon.net,1,3342.2,60,15,284,10,0,0,1,0,1,0,0,0,0,1,1
12188,complete,theo.kehoe@gmail.com,1,855.36,213.84,4,373,18,0,0,1,0,0,1,0,0,1,0,1
12229,complete,shyla.overbeck@gmail.com,1,4089.574,634.126,5,204,7,0,0,1,0,1,0,1,0,0,0,1
12234,complete,eliseo.sprouse@gmail.com,1,4951.6,1454,14,244,27,0,1,0,0,0,1,0,0,1,0,1
12251,complete,trevor.mendel@rediffmail.com,1,343.899,20.001,11,365,6,0,0,1,0,0,1,0,0,1,0,1
12325,complete,deangelo.brakebill@shell.com,1,106.29,11.81,4,368,11,0,0,0,1,0,1,0,0,1,0,1
12339,complete,mickey.au@aol.com,1,240,60,1,369,9,0,1,0,0,1,0,0,1,0,0,1
12428,complete,kathryne.reilly@yahoo.com,1,3277.89,364.21,3,368,25,0,1,0,0,1,0,0,0,1,0,1
12525,complete,londa.therrien@aol.com,1,240.62,13.98,4,360,5,0,0,0,1,1,0,0,0,0,1,1
12571,complete,jake.ensley@sbcglobal.net,1,9322.3,270,5,122,28,0,0,1,0,0,1,0,0,1,0,3
12590,complete,emilie.maddux@verizon.net,1,6107.784,931.076,63,102,32,0,1,0,0,1,0,0,0,1,0,1
12605,complete,weldon.bonham@gmail.com,1,2243.168,528.292,12,203,20,0,1,0,0,0,1,0,0,1,0,1
12689,complete,gilberto.stonecipher@gmail.com,1,6027.35,2074.15,12,369,16,0,0,0,1,0,1,0,0,0,1,1
12698,complete,johnie.edens@gmail.com,1,799.4,44,4,264,24,0,1,0,0,1,0,1,0,0,0,1
12742,complete,jack.riggs@aol.com,1,3149.9,100,3,341,4,0,1,0,0,0,1,0,0,1,0,1
12784,complete,santos.sarvis@yahoo.com,1,93.42,10.38,4,373,6,0,0,1,0,0,1,0,0,1,0,1
12785,complete,pauline.scruggs@yahoo.com,1,796.3,20,9,249,10,0,0,1,0,1,0,0,0,1,0,1
12930,complete,chauncey.costas@aol.com,1,4731.18,1013.62,6,226,8,0,0,1,0,0,1,0,0,0,1,1
13034,complete,verlie.coulombe@rediffmail.com,1,144.81,16.09,3,369,21,0,1,0,0,1,0,0,0,1,0,1
13061,complete,toccara.acord@gmail.com,1,4316.6,1100,1,369,10,0,1,0,0,1,0,0,0,1,0,1
13065,complete,glenn.hayles@hotmail.com,1,12942.21,1189.59,16,243,7,0,1,0,0,0,1,0,0,0,1,3
13077,complete,torrie.erikson@gmail.com,1,3694.81,463.99,6,315,4,0,1,0,0,1,0,0,0,1,0,1
13107,complete,silvia.trosper@msn.com,1,405.44,28.96,6,366,10,0,0,0,1,1,0,0,0,1,0,1
13141,complete,marco.schank@yahoo.com,1,2797.06,395.84,12,298,35,0,0,1,0,0,1,1,0,0,0,1
13159,complete,adelle.mccleery@gmail.com,1,3227.51998,956.88002,7,376,7,0,0,0,1,1,0,0,1,0,0,1
13192,complete,ayanna.dossett@gmail.com,1,3594.6,1300,10,227,19,0,0,0,1,1,0,0,0,1,0,1
13201,complete,jennie.cosme@gmail.com,1,350.55,38.95,1,249,22,0,0,0,1,1,0,1,0,0,0,1
13234,complete,robbie.gumm@gmail.com,1,26245,4521,29,203,28,0,1,0,0,0,1,0,1,0,0,0
13318,complete,brett.esters@yahoo.co.uk,1,3406.284,530.956,12,355,29,0,0,1,0,0,1,1,0,0,0,1
13337,complete,kia.vreeland@gmail.com,1,30796.205,9506.37,41,187,12,0,1,0,0,1,0,1,0,0,0,0
13340,complete,collin.diggins@gmail.com,1,2957.32,1214.38,12,320,23,0,0,1,0,0,1,0,0,0,1,1
13400,complete,kerstin.benford@yahoo.com,1,866.93,410.77,12,203,6,0,0,1,0,1,0,0,0,0,1,1
13414,complete,gregg.diederich@shaw.ca,1,674.99,218.41,4,238,13,0,0,1,0,0,1,1,0,0,0,1
13440,complete,rosendo.mendivil@gmail.com,1,2227.745,651.955,2,419,16,0,0,0,1,0,1,1,0,0,0,1
13483,complete,bernie.cayer@gmail.com,1,2380,420,20,363,26,0,0,1,0,0,1,0,1,0,0,1
13503,complete,danilo.yagi@yahoo.co.in,1,2211.16,297.64,13,306,16,0,1,0,0,0,1,1,0,0,0,1
13557,complete,dewitt.laguna@cox.net,1,5991,1125,2,227,6,0,0,1,0,0,1,0,0,1,0,1
13559,complete,mariam.saiz@yahoo.com,1,2457.343,324.822,29,363,27,0,0,1,0,1,0,1,0,0,0,1
13692,complete,dwain.spicher@hotmail.com,1,5648.77,823.13,10,376,16,0,0,1,0,0,1,0,0,1,0,1
13705,complete,flavia.ehrhardt@ibm.com,1,2369.66,61.14,17,245,27,0,0,0,1,1,0,0,0,1,0,1
13742,complete,vernon.sayer@gmail.com,1,6350.02,1908.78,26,187,8,0,0,1,0,0,1,1,0,0,0,1
13744,complete,neal.cluff@gmail.com,1,3904.295,475.605,21,131,6,0,0,1,0,0,1,1,0,0,0,1
13819,complete,erick.labelle@ibm.com,1,18571.96,4551.84,72,159,12,0,0,1,0,0,1,0,0,0,1,3
